hostname,name,virtualpath,creator,comment,accountrunlevel,accountlogontype,execprogrampath,execarguments,signatureexists,signatureverified,description,certificatesubject,certificateissuer
EN377CQX,License Validation,\Microsoft\Windows\Clip\License Validation,Microsoft Corporation,Windows Store legacy license migration task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\system32\ClipUp.exe,-p -s -o,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,GatherNetworkInfo,\Microsoft\Windows\NetTrace\GatherNetworkInfo,Microsoft,Network information collector,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\gatherNetworkInfo.vbs,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,Microsoft Compatibility Appraiser,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,Microsoft Corporation,Collects program telemetry information if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\compattelrunner.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,SystemSoundsService,\Microsoft\Windows\Multimedia\SystemSoundsService,,System Sounds User Mode Agent,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,.NET Framework NGEN v4.0.30319,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,SvcRestartTaskNetwork,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,Microsoft Corporation,This task restarts the Software Protection Platform service when a new network is detected,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,appuriverifierinstall,\Microsoft\Windows\ApplicationData\appuriverifierinstall,Microsoft Corporation,Verifies AppUriHandler host registrations.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\AppHostRegistrationVerifier.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,Tpm-HASCertRetr,\Microsoft\Windows\TPM\Tpm-HASCertRetr,Microsoft Corporation,This task requests a Health Attestation Certificate.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Windows Defender Cache Maintenance,\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance,,Periodic maintenance task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1810.5-0\MpCmdRun.exe,-IdleTask -TaskName WdCacheMaintenance,true,true,The file is signed and the signature was verified.,Microsoft Corporation,Microsoft Code Signing PCA
EN377CQX,HybridDriveCachePrepopulate,\Microsoft\Windows\Sysmain\HybridDriveCachePrepopulate,Microsoft Corporation,Hybrid Drive cache prepopulation task,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Logon Synchronization,\Microsoft\Windows\Offline Files\Logon Synchronization,Microsoft Corporation,This task initiates synchronization of Offline Files when a user logs onto the system.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,Scheduled Start,\Microsoft\Windows\WindowsUpdate\Scheduled Start,Microsoft Corporation.,This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,C:\Windows\system32\sc.exe,start wuauserv,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,MapsUpdateTask,\Microsoft\Windows\Maps\MapsUpdateTask,Microsoft Corporation,This task checks for updates to maps which you have downloaded for offline use. Disabling this task will prevent Windows from notifying you of updated maps.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,.NET Framework NGEN v4.0.30319 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,SpaceAgentTask,\Microsoft\Windows\SpacePort\SpaceAgentTask,Microsoft Corporation,Storage Spaces Settings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\SpaceAgent.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,WiFiTask,\Microsoft\Windows\NlaSvc\WiFiTask,Microsoft Corporation,Background task for performing per user and web interactions,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%SystemRoot%\System32\WiFiTask.exe,nla,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,RegisterDeviceWnsFallback,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceWnsFallback,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Reboot,\Microsoft\Windows\UpdateOrchestrator\Reboot,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,RebootDialog,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,EDP Policy Manager,\Microsoft\Windows\AppID\EDP Policy Manager,Microsoft Corporation,This task performs steps necessary to configure Windows Information Protection.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,MapsToastTask,\Microsoft\Windows\Maps\MapsToastTask,Microsoft Corporation,This task shows various Map related toasts,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,BitLocker MDM policy Refresh,\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,RegisterDevicePeriodic24,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,RunFullMemoryDiagnostic,\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,Microsoft Corporation,Detects and mitigates problems in physical memory (RAM).,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN377CQX,McAfee DAT Built in test,\McAfee DAT Built in test,McAfee,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,C:\Program Files\Common Files\McAfee\AMContent\scanners\x86_64\datrep\1.0.6.319\mcdatrep.exe,/hcmode=periodic /periodicruncount=4,true,true,The file is signed and the signature was verified.,"""McAfee",VeriSign Class 3 Code Signing 2010 CA
EN377CQX,Uninstallation,\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,Microsoft Corporation,Uninstall language components that are not in any user's language list.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,WakeUpAndContinueUpdates,\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,McDiReg,\McDiReg,McAfee,McDiReg,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%PROGRAMDATA%\McAfee\Direct\McDiReg.exe,,true,true,The file is signed and the signature was verified.,"""McAfee",Symantec Class 3 SHA256 Code Signing CA
EN377CQX,StorageSense,\Microsoft\Windows\DiskFootprint\StorageSense,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN377CQX,Device,\Microsoft\Windows\Device Information\Device,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\devicecensus.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,SpeechModelDownloadTask,\Microsoft\Windows\Speech\SpeechModelDownloadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\speech_onecore\common\SpeechModelDownload.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,WinSAT,\Microsoft\Windows\Maintenance\WinSAT,Microsoft,Measures a system's performance and capabilities,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN377CQX,Diagnostics,\Microsoft\Windows\DiskFootprint\Diagnostics,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\disksnapshot.exe,-z,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,NotificationTask,\Microsoft\Windows\WwanSvc\NotificationTask,Microsoft Corporation,Background task for performing per user and web interactions,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%SystemRoot%\System32\WiFiTask.exe,wwan,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,RegisterDevicePolicyChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Background Synchronization,\Microsoft\Windows\Offline Files\Background Synchronization,Microsoft Corporation,This task controls periodic background synchronization of Offline Files when the user is working in an offline mode.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,MsCtfMonitor,\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,,TextServicesFramework monitor task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,EnableLicenseAcquisition,\Microsoft\Windows\Subscription\EnableLicenseAcquisition,Microsoft Corporation,Enable susbscription license acquisition,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\system32\ClipRenew.exe,-e,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,USO_Broker_Display,\Microsoft\Windows\UpdateOrchestrator\USO_Broker_Display,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,Display,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,UninstallDeviceTask,\Microsoft\Windows\Bluetooth\UninstallDeviceTask,Microsoft,Uninstalls the PnP device associated with the specified Bluetooth service ID,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,BthUdTask.exe,$(Arg0),,,,,
EN377CQX,RemoteAssistanceTask,\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,Microsoft,Checks group policy for changes relevant to Remote Assistance,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\RAServer.exe,/offerraupdate,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,Recovery-Check,\Microsoft\Windows\Workplace Join\Recovery-Check,,Performs recovery check.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%SystemRoot%\System32\dsregcmd.exe,/checkrecovery,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,DsSvcCleanup,\Microsoft\Windows\ApplicationData\DsSvcCleanup,Microsoft Corporation,Performs maintenance for the Data Sharing Service.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\dstokenclean.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,WindowsActionDialog,\Microsoft\Windows\Location\WindowsActionDialog,,Location Notification,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\WindowsActionDialog.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,.NET Framework NGEN v4.0.30319 64 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Windows Defender Verification,\Microsoft\Windows\Windows Defender\Windows Defender Verification,,Periodic verification task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1810.5-0\MpCmdRun.exe,-IdleTask -TaskName WdVerification,true,true,The file is signed and the signature was verified.,Microsoft Corporation,Microsoft Code Signing PCA
EN377CQX,DmClientOnScenarioDownload,\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,Microsoft Windows Feedback,Update SIUF strings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\dmclient.exe,utcwnf,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,RegIdleBackup,\Microsoft\Windows\Registry\RegIdleBackup,Microsoft Corporation,Registry Idle Backup Task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,RegisterDeviceAccountChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,ReconcileLanguageResources,\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources,Microsoft Corporation,Install language components that match the user's language list.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,MNO Metadata Parser,\Microsoft\Windows\Mobile Broadband Accounts\MNO Metadata Parser,Microsoft,Mobile Broadband Account Experience Metadata Parser,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\MbaeParserTask.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,ProactiveScan,\Microsoft\Windows\Chkdsk\ProactiveScan,Microsoft Corporation,NTFS Volume Health Scan,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,EDP App Launch Task,\Microsoft\Windows\EDP\EDP App Launch Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,LicenseAcquisition,\Microsoft\Windows\Subscription\LicenseAcquisition,Microsoft Corporation,Susbscription license acquisition,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%SystemRoot%\system32\ClipRenew.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,MobilityManager,\Microsoft\Windows\Ras\MobilityManager,Microsoft Corporation,Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Work Folders Logon Synchronization,\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization,Microsoft Corporation,This task initiates synchronization of Work Folders partnerships when a user logs onto the system.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,KeyPreGenTask,\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,Microsoft Corporation,This task pre-generates TPM based Attestation Identity Key (AIK) and Storage Key (SK).,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,EDP Inaccessible Credentials Task,\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,TempSignedLicenseExchange,\Microsoft\Windows\License Manager\TempSignedLicenseExchange,Microsoft Corporation,Exchanges temporary preinstalled licenses for Windows Store licenses.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN377CQX,RegisterDeviceLocationRightsChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceLocationRightsChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,VerifiedPublisherCertStoreCheck,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,Microsoft Corporation,Inspects the AppID certificate cache for invalid or revoked certificates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidcertstorecheck.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,EDP Auth Task,\Microsoft\Windows\EDP\EDP Auth Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,SilentCleanup,\Microsoft\Windows\DiskCleanup\SilentCleanup,Microsoft Corporation,Maintenance task used by the system to launch a silent auto disk cleanup when running low on free disk space.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\cleanmgr.exe,/autoclean /d %systemdrive%,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,NetworkStateChangeTask,\Microsoft\Windows\SettingSync\NetworkStateChangeTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN377CQX,ResPriStaticDbSync,\Microsoft\Windows\Sysmain\ResPriStaticDbSync,Microsoft Corporation,Reserved Priority static db sync maintenance task,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,Storage Tiers Optimization,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization,Microsoft Corporation,Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c -h -g -# -m 8 -i 13500,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
EN377CQX,HiveUploadTask,\Microsoft\Windows\User Profile Service\HiveUploadTask,Microsoft Corporation,This task will automatically upload a roaming user profile's registry hive to its network location.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN377CQX,UpdateLibrary,\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,Microsoft Corporation,This task updates the cached list of folders and the security permissions on any new files in a userâ€™s shared media library.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,"""%ProgramFiles%\Windows Media Player\wmpnscfg.exe""",,,,,,
