hostname,name,virtualpath,creator,comment,accountrunlevel,accountlogontype,execprogrampath,execarguments,signatureexists,signatureverified,description,certificatesubject,certificateissuer
ET316GFN,MapsToastTask,\Microsoft\Windows\Maps\MapsToastTask,Microsoft Corporation,This task shows various Map related toasts,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,Plug and Play Cleanup,\Microsoft\Windows\Plug and Play\Plug and Play Cleanup,Microsoft Corporation,Windows keeps copies of all previously installed device driver packages from Windows Update and other sources  even after installing newer versions of drivers. This task will remove older versions of drivers that are no longer needed. The most current version of each driver package will be kept. This task will also remove state used by devices that have not been detected on this system for a long period of time.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,UninstallDeviceTask,\Microsoft\Windows\Bluetooth\UninstallDeviceTask,Microsoft,Uninstalls the PnP device associated with the specified Bluetooth service ID,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,BthUdTask.exe,$(Arg0),,,,,
ET316GFN,appuriverifierinstall,\Microsoft\Windows\ApplicationData\appuriverifierinstall,Microsoft Corporation,Verifies AppUriHandler host registrations.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\AppHostRegistrationVerifier.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,IndexerAutomaticMaintenance,\Microsoft\Windows\Shell\IndexerAutomaticMaintenance,Microsoft Corporation,Keeps the search index up to date,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,SystemSoundsService,\Microsoft\Windows\Multimedia\SystemSoundsService,,System Sounds User Mode Agent,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,USO_UxBroker_ReadyToReboot,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker_ReadyToReboot,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,ReadyToReboot,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Resume On Boot,\Microsoft\Windows\UpdateOrchestrator\Resume On Boot,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,ResumeUpdate,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,AD RMS Rights Policy Template Management (Automated),\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated),Microsoft Corporation,Updates the AD RMS rights policy templates for the user. This job does not provide a credential prompt if authentication to the template distribution web service on the server fails. In this case  it fails silently.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,ServerManager,\Microsoft\Windows\Server Manager\ServerManager,Microsoft Corporation,Task for launching Initial Configuration Tasks or Server Manager at logon.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\ServerManagerLauncher.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,SvcRestartTaskNetwork,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,Microsoft Corporation,This task restarts the Software Protection Platform service when a new network is detected,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,SpeechModelDownloadTask,\Microsoft\Windows\Speech\SpeechModelDownloadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\speech_onecore\common\SpeechModelDownload.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Reboot,\Microsoft\Windows\UpdateOrchestrator\Reboot,Microsoft Corporation,This task triggers a system reboot following update installation.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Uninstallation,\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,Microsoft Corporation,Uninstall language components that are not in any user's language list.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,VerifiedPublisherCertStoreCheck,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,Microsoft Corporation,Inspects the AppID certificate cache for invalid or revoked certificates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidcertstorecheck.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,AnalyzeSystem,\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,Microsoft Corporation,This task analyzes the system looking for conditions that may cause high energy use.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,Microsoft Compatibility Appraiser,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,Microsoft Corporation,Collects program telemetry information if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\compattelrunner.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,SpaceManagerTask,\Microsoft\Windows\SpacePort\SpaceManagerTask,$(@%SystemRoot%\system32\spaceman.exe -2),$(@%SystemRoot%\system32\spaceman.exe -3),TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\spaceman.exe,/Work,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,UserTask-Roam,\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,License Validation,\Microsoft\Windows\Clip\License Validation,Microsoft Corporation,Windows Store legacy license migration task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\system32\ClipUp.exe,-p -s -o,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,KernelCeipTask,\Microsoft\Windows\Customer Experience Improvement Program\KernelCeipTask,Microsoft Corporation,The Kernel CEIP (Customer Experience Improvement Program) task collects additional information about the system and sends this data to Microsoft.  If the user has not consented to participate in Windows CEIP  this task does nothing.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,ProgramDataUpdater,\Microsoft\Windows\Application Experience\ProgramDataUpdater,$(@%SystemRoot%\system32\invagent.dll -701),$(@%SystemRoot%\system32\invagent.dll -702),TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\compattelrunner.exe,-maintenance,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,SystemTask,\Microsoft\Windows\CertificateServicesClient\SystemTask,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,USO_UxBroker_Display,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker_Display,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,Display,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Schedule Scan,\Microsoft\Windows\UpdateOrchestrator\Schedule Scan,Microsoft Corporation,This task performs a scheduled Windows Update scan.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,StartScan,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,ResolutionHost,\Microsoft\Windows\WDI\ResolutionHost,Microsoft Corporation,The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the Diagnostic Policy Service is not running  the task will not run,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET316GFN,SvcRestartTask,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,Microsoft Corporation,This task restarts the Software Protection Platform service at the specified time,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,GatherNetworkInfo,\Microsoft\Windows\NetTrace\GatherNetworkInfo,Microsoft,Network information collector,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\gatherNetworkInfo.vbs,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Device Install Reboot Required,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,Microsoft Corporation,Displays a dialog box that asks the user to restart Windows if it is required to complete installation of a device,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET316GFN,WinSAT,\Microsoft\Windows\Maintenance\WinSAT,Microsoft,Measures a system's performance and capabilities,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET316GFN,Tpm-Maintenance,\Microsoft\Windows\TPM\Tpm-Maintenance,Microsoft Corporation,This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,McAfee DAT Built in test,\McAfee DAT Built in test,McAfee,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,C:\Program Files\Common Files\McAfee\AMContent\scanners\x86_64\datrep\1.0.6.319\mcdatrep.exe,/hcmode=periodic /periodicruncount=4,true,true,The file is signed and the signature was verified.,"""McAfee",VeriSign Class 3 Code Signing 2010 CA
ET316GFN,Collection,\Microsoft\Windows\Software Inventory Logging\Collection,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\cmd.exe,/d /c %systemroot%\system32\silcollector.cmd publish,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,.NET Framework NGEN v4.0.30319 64,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,WindowsActionDialog,\Microsoft\Windows\Location\WindowsActionDialog,,Location Notification,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\WindowsActionDialog.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Metadata Refresh,\Microsoft\Windows\Device Setup\Metadata Refresh,Microsoft Corporation,Performs a device metadata refresh on a periodic basis,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,Scheduled,\Microsoft\Windows\Diagnosis\Scheduled,Microsoft Corporation,The Windows Scheduled Maintenance Task performs periodic maintenance of the computer system by fixing problems automatically or reporting them through Security and Maintenance.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET316GFN,Sysprep Generalize Drivers,\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,Microsoft Corporation,Generalize driver state in order to prepare the system to be bootable on any hardware configuration.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\drvinst.exe,6,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,Data Integrity Scan for Crash Recovery,\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Microsoft Corporation,Scans fault-tolerant volumes for fast crash recovery,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,BackgroundUploadTask,\Microsoft\Windows\SettingSync\BackgroundUploadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,CacheTask,\Microsoft\Windows\Wininet\CacheTask,Microsoft,Wininet Cache Task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET316GFN,Storage Tiers Management Initialization,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Management Initialization,Microsoft Corporation,Initializes the Storage Tiers Management service when the first tiered storage space is detected on the system. Do not remove or modify this task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,StartupAppTask,\Microsoft\Windows\Application Experience\StartupAppTask,Microsoft Corporation,Scans startup entries and raises notification to the user if there are too many startup entries.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\rundll32.exe,Startupscan.dll SusRunTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,ForceSynchronizeTime,\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime,Microsoft Corporation,This task performs time synchronization.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,Server Manager Performance Monitor,\Microsoft\Windows\PLA\Server Manager Performance Monitor,The major version number of the operating system.,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\rundll32.exe,"%systemroot%\system32\pla.dll PlaHost ""Server Manager Performance Monitor"" ""$(Arg0)""",true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,ScheduledDefrag,\Microsoft\Windows\Defrag\ScheduledDefrag,Microsoft Corporation,This task optimizes local storage drives.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c -h -k -g -$,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,McDiReg,\McDiReg,McAfee,McDiReg,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%PROGRAMDATA%\McAfee\Direct\McDiReg.exe,,true,true,The file is signed and the signature was verified.,"""McAfee",Symantec Class 3 SHA256 Code Signing CA
ET316GFN,.NET Framework NGEN v4.0.30319 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,LPRemove,\Microsoft\Windows\MUI\LPRemove,Microsoft Corporation,Launch language cleanup tool,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\lpremove.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,MNO Metadata Parser,\Microsoft\Windows\Mobile Broadband Accounts\MNO Metadata Parser,Microsoft,Mobile Broadband Account Experience Metadata Parser,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\MbaeParserTask.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,ErrorDetailsUpdate,\Microsoft\Windows\ErrorDetails\ErrorDetailsUpdate,$(@%systemroot%\system32\ErrorDetailsUpdate.dll -600),$(@%SystemRoot%\system32\ErrorDetailsUpdate.dll -601),TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,Device,\Microsoft\Windows\Device Information\Device,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\devicecensus.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,DAD.Execute.Updates,\McAfee\DAD.Execute.Updates,McAfee,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,"""C:\Program Files\Common Files\McAfee\DynamicAppDownloader\DADUpdater.exe""",,,,,,
ET316GFN,UsbCeip,\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Microsoft Corporation,The USB CEIP (Customer Experience Improvement Program) task collects Universal Serial Bus related statistics and information about your machine and sends it to the Windows Device Connectivity engineering group at Microsoft.  The information received is used to help improve the reliability  stability  and overall functionality of USB in Windows.  If the user has not consented to participate in Windows CEIP  this task does not do anything.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET316GFN,Policy Install,\Microsoft\Windows\UpdateOrchestrator\Policy Install,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,StartInstall,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,XblGameSaveTask,\Microsoft\XblGameSave\XblGameSaveTask,Microsoft,XblGameSave Standby Task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\System32\XblGameSaveTask.exe,standby,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,SpaceAgentTask,\Microsoft\Windows\SpacePort\SpaceAgentTask,Microsoft Corporation,Storage Spaces Settings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\SpaceAgent.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET316GFN,SilentCleanup,\Microsoft\Windows\DiskCleanup\SilentCleanup,Microsoft Corporation,Maintenance task used by the system to launch a silent auto disk cleanup when running low on free disk space.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\cleanmgr.exe,/autoclean /d %systemdrive%,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
