hostname,name,virtualpath,creator,comment,accountrunlevel,accountlogontype,execprogrampath,execarguments,signatureexists,signatureverified,description,certificatesubject,certificateissuer
NS0006BNQ,Notifications,\Microsoft\Windows\Location\Notifications,,Location Notification,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\LocationNotificationWindows.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Configuration,\Microsoft\Windows\Software Inventory Logging\Configuration,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\cmd.exe,/d /c %systemroot%\system32\silcollector.cmd configure,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Metadata Refresh,\Microsoft\Windows\Device Setup\Metadata Refresh,Microsoft Corporation,Performs a device metadata refresh on a periodic basis,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,UPnPHostConfig,\Microsoft\Windows\UPnP\UPnPHostConfig,Microsoft,Set UPnPHost service to Auto-Start,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,sc.exe,config upnphost start= auto,,,,,
NS0006BNQ,MNO Metadata Parser,\Microsoft\Windows\Mobile Broadband Accounts\MNO Metadata Parser,Microsoft,Mobile Broadband Account Experience Metadata Parser,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\MbaeParserTask.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,PolicyConverter,\Microsoft\Windows\AppID\PolicyConverter,Microsoft Corporation,Converts the software restriction policies policy from XML into binary format.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidpolicyconverter.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Interactive,\Microsoft\Windows\Task Manager\Interactive,Microsoft Corporation,Runs a task as the interactive user.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,sih,\Microsoft\Windows\WindowsUpdate\sih,Microsoft Corporation.,This daily task launches the SIH client (server-initiated healing) to detect and fix system components that are vital to automatic updating of Windows and Microsoft software installed on the machine.  This task can go online  evaluate applicability of healing actions  download necessary payloads to execute the actions  and execute healing actions.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\System32\sihclient.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,UserTask-Roam,\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,Background Synchronization,\Microsoft\Windows\Offline Files\Background Synchronization,Microsoft Corporation,This task controls periodic background synchronization of Offline Files when the user is working in an offline mode.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,ProgramDataUpdater,\Microsoft\Windows\Application Experience\ProgramDataUpdater,$(@%SystemRoot%\system32\invagent.dll -701),$(@%SystemRoot%\system32\invagent.dll -702),TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\compattelrunner.exe,-maintenance,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,SystemTask,\Microsoft\Windows\CertificateServicesClient\SystemTask,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Tpm-Maintenance,\Microsoft\Windows\TPM\Tpm-Maintenance,Microsoft Corporation,This task supports the Trusted Platform Module (TPM) by performing background actions on behalf of the OS.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,.NET Framework NGEN v4.0.30319 64 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,.NET Framework NGEN v4.0.30319 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Sysprep Generalize Drivers,\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers,Microsoft Corporation,Generalize driver state in order to prepare the system to be bootable on any hardware configuration.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\drvinst.exe,6,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,AnalyzeSystem,\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,Microsoft Corporation,This task analyzes the system looking for conditions that may cause high energy use.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,WindowsActionDialog,\Microsoft\Windows\Location\WindowsActionDialog,,Location Notification,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\WindowsActionDialog.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Data Integrity Scan for Crash Recovery,\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Microsoft Corporation,Scans fault-tolerant volumes for fast crash recovery,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,ForceSynchronizeTime,\Microsoft\Windows\Time Synchronization\ForceSynchronizeTime,Microsoft Corporation,This task performs time synchronization.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,ProcessMemoryDiagnosticEvents,\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents,Microsoft Corporation,Schedules a memory diagnostic in response to system events.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,Pre-staged app cleanup,\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,%windir%\system32\AppxDeploymentClient.dll AppxPreStageCleanupRunTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,BfeOnServiceStartTypeChange,\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,Microsoft Corporation,This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,bfe.dll BfeOnServiceStartTypeChange,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,AD RMS Rights Policy Template Management (Automated),\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated),Microsoft Corporation,Updates the AD RMS rights policy templates for the user. This job does not provide a credential prompt if authentication to the template distribution web service on the server fails. In this case  it fails silently.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,USO_UxBroker_ReadyToReboot,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker_ReadyToReboot,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,ReadyToReboot,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,SmartScreenSpecific,\Microsoft\Windows\AppID\SmartScreenSpecific,Microsoft Corporation,Task that collects data for SmartScreen in Windows,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,SvcRestartTaskLogon,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,Microsoft Corporation,This task restarts the Software Protection Platform service when user logon occurs,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,CacheTask,\Microsoft\Windows\Wininet\CacheTask,Microsoft,Wininet Cache Task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,MsCtfMonitor,\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,,TextServicesFramework monitor task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,Server Manager Performance Monitor,\Microsoft\Windows\PLA\Server Manager Performance Monitor,The major version number of the operating system.,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\rundll32.exe,"%systemroot%\system32\pla.dll PlaHost ""Server Manager Performance Monitor"" ""$(Arg0)""",true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,ScheduledDefrag,\Microsoft\Windows\Defrag\ScheduledDefrag,Microsoft Corporation,This task optimizes local storage drives.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c -h -k -g -$,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,LPRemove,\Microsoft\Windows\MUI\LPRemove,Microsoft Corporation,Launch language cleanup tool,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\lpremove.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,QueueReporting,\Microsoft\Windows\Windows Error Reporting\QueueReporting,Microsoft Corporation,Windows Error Reporting task to process queued reports.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\wermgr.exe,-upload,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Proxy,\Microsoft\Windows\Autochk\Proxy,Microsoft Corporation,This task collects and uploads autochk SQM data if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,/d acproxy.dll PerformAutochkOperations,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,RunFullMemoryDiagnostic,\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,Microsoft Corporation,Detects and mitigates problems in physical memory (RAM).,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,CleanupTemporaryState,\Microsoft\Windows\ApplicationData\CleanupTemporaryState,Microsoft Corporation,Cleans up each package's unused temporary files.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,Windows.Storage.ApplicationData.dll CleanupTemporaryState,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,SpeechModelDownloadTask,\Microsoft\Windows\Speech\SpeechModelDownloadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\speech_onecore\common\SpeechModelDownload.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,EDP Auth Task,\Microsoft\Windows\EDP\EDP Auth Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,DsSvcCleanup,\Microsoft\Windows\ApplicationData\DsSvcCleanup,Microsoft Corporation,Performs maintenance for the Data Sharing Service.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\dstokenclean.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,CryptoPolicyTask,\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,Microsoft Corporation,This task synchronizes cryptographic policy.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Refresh Settings,\Microsoft\Windows\UpdateOrchestrator\Refresh Settings,Microsoft Corporation,This task downloads settings for Windows Updates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,RefreshSettings,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,SpaceAgentTask,\Microsoft\Windows\SpacePort\SpaceAgentTask,Microsoft Corporation,Storage Spaces Settings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\SpaceAgent.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Automatic-Device-Join,\Microsoft\Windows\Workplace Join\Automatic-Device-Join,,Register this computer if the computer is already joined to an Active Directory domain.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\dsregcmd.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,ErrorDetailsUpdate,\Microsoft\Windows\ErrorDetails\ErrorDetailsUpdate,$(@%systemroot%\system32\ErrorDetailsUpdate.dll -600),$(@%SystemRoot%\system32\ErrorDetailsUpdate.dll -601),TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Plug and Play Cleanup,\Microsoft\Windows\Plug and Play\Plug and Play Cleanup,Microsoft Corporation,Windows keeps copies of all previously installed device driver packages from Windows Update and other sources  even after installing newer versions of drivers. This task will remove older versions of drivers that are no longer needed. The most current version of each driver package will be kept. This task will also remove state used by devices that have not been detected on this system for a long period of time.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,UserTask,\Microsoft\Windows\CertificateServicesClient\UserTask,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,Windows Defender Cleanup,\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,,Periodic cleanup task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%ProgramFiles%\Windows Defender\MpCmdRun.exe,-IdleTask -TaskName WdCleanup,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Scheduled,\Microsoft\Windows\Diagnosis\Scheduled,Microsoft Corporation,The Windows Scheduled Maintenance Task performs periodic maintenance of the computer system by fixing problems automatically or reporting them through Security and Maintenance.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,RegIdleBackup,\Microsoft\Windows\Registry\RegIdleBackup,Microsoft Corporation,Registry Idle Backup Task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Windows Defender Scheduled Scan,\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan,,Periodic scan task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%ProgramFiles%\Windows Defender\MpCmdRun.exe,Scan -ScheduleJob,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Secure-Boot-Update,\Microsoft\Windows\PI\Secure-Boot-Update,Microsoft Corporation,This task updates the Secure Boot variables.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,Device Install Reboot Required,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,Microsoft Corporation,Displays a dialog box that asks the user to restart Windows if it is required to complete installation of a device,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,Reboot,\Microsoft\Windows\UpdateOrchestrator\Reboot,Microsoft Corporation,This task triggers a system reboot following update installation.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Consolidator,\Microsoft\Windows\Customer Experience Improvement Program\Consolidator,Microsoft Corporation,If the user has consented to participate in the Windows Customer Experience Improvement Program  this job collects and sends usage data to Microsoft.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\wsqmcons.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Policy Install,\Microsoft\Windows\UpdateOrchestrator\Policy Install,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,StartInstall,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Device,\Microsoft\Windows\Device Information\Device,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\devicecensus.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,License Validation,\Microsoft\Windows\Clip\License Validation,Microsoft Corporation,Windows Store legacy license migration task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\system32\ClipUp.exe,-p -s -o,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,Maintenance Install,\Microsoft\Windows\UpdateOrchestrator\Maintenance Install,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,StartInstall,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,CreateObjectTask,\Microsoft\Windows\Shell\CreateObjectTask,Microsoft Corporation,Provides support for shell components that access system data,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,MapsUpdateTask,\Microsoft\Windows\Maps\MapsUpdateTask,Microsoft Corporation,This task checks for updates to maps which you have downloaded for offline use. Disabling this task will prevent Windows from notifying you of updated maps.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
NS0006BNQ,TempSignedLicenseExchange,\Microsoft\Windows\License Manager\TempSignedLicenseExchange,Microsoft Corporation,Exchanges temporary preinstalled licenses for Windows Store licenses.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
NS0006BNQ,USO_UxBroker_Display,\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker_Display,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,Display,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
NS0006BNQ,MobilityManager,\Microsoft\Windows\Ras\MobilityManager,Microsoft Corporation,Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
