hostname,name,virtualpath,creator,comment,accountrunlevel,accountlogontype,execprogrampath,execarguments,signatureexists,signatureverified,description,certificatesubject,certificateissuer
ET0000VXR,HiveUploadTask,\Microsoft\Windows\User Profile Service\HiveUploadTask,Microsoft Corporation,This task will automatically upload a roaming user profile's registry hive to its network location.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,UpdateLibrary,\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,Microsoft Corporation,This task updates the cached list of folders and the security permissions on any new files in a userâ€™s shared media library.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,"""%ProgramFiles%\Windows Media Player\wmpnscfg.exe""",,,,,,
ET0000VXR,RemoteAssistanceTask,\Microsoft\Windows\RemoteAssistance\RemoteAssistanceTask,Microsoft,Checks group policy for changes relevant to Remote Assistance,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\RAServer.exe,/offerraupdate,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,AD RMS Rights Policy Template Management (Manual),\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual),Microsoft Corporation,Updates the AD RMS rights policy templates for the user. This job provides a credential prompt if authentication to the template distribution web service on the server fails.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,WIM-Hash-Validation,\Microsoft\Windows\WOF\WIM-Hash-Validation,Microsoft Corporation,This task supports the WIM Boot by performing background actions on behalf of the OS.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,AikCertEnrollTask,\Microsoft\Windows\CertificateServicesClient\AikCertEnrollTask,Microsoft Corporation,This task enrolls a certificate for Attestation Identity Key.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,LoginCheck,\Microsoft\Windows\PushToInstall\LoginCheck,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\sc.exe,start pushtoinstall login,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Registration,\Microsoft\Windows\PushToInstall\Registration,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\sc.exe,start pushtoinstall registration,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Recovery-Check,\Microsoft\Windows\Workplace Join\Recovery-Check,,Performs recovery check.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%SystemRoot%\System32\dsregcmd.exe,/checkrecovery,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,dusmtask,\Microsoft\Windows\DUSM\dusmtask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%SystemRoot%\System32\dusmtask.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,EDP Policy Manager,\Microsoft\Windows\AppID\EDP Policy Manager,Microsoft Corporation,This task performs steps necessary to configure Windows Information Protection.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,RegisterDeviceAccountChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,CryptoPolicyTask,\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,Microsoft Corporation,This task synchronizes cryptographic policy.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,SpeechModelDownloadTask,\Microsoft\Windows\Speech\SpeechModelDownloadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\speech_onecore\common\SpeechModelDownload.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,WiFiTask,\Microsoft\Windows\NlaSvc\WiFiTask,Microsoft Corporation,Background task for performing per user and web interactions,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%SystemRoot%\System32\WiFiTask.exe,nla,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,RunFullMemoryDiagnostic,\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,Microsoft Corporation,Detects and mitigates problems in physical memory (RAM).,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,HeadsetButtonPress,\Microsoft\Windows\Speech\HeadsetButtonPress,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\speech_onecore\common\SpeechRuntime.exe,StartedFromTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,SvcRestartTask,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,Microsoft Corporation,This task restarts the Software Protection Platform service at the specified time,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,ScanForUpdatesAsUser,\Microsoft\Windows\InstallService\ScanForUpdatesAsUser,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,SvcRestartTaskLogon,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon,Microsoft Corporation,This task restarts the Software Protection Platform service when user logon occurs,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,DXGIAdapterCache,\Microsoft\Windows\DirectX\DXGIAdapterCache,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\dxgiadaptercache.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,RegisterDevicePolicyChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Data Integrity Scan for Crash Recovery,\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Microsoft Corporation,Scans fault-tolerant volumes for fast crash recovery,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Tpm-HASCertRetr,\Microsoft\Windows\TPM\Tpm-HASCertRetr,Microsoft Corporation,This task requests a Health Attestation Certificate.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,BitLocker MDM policy Refresh,\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,QueueReporting,\Microsoft\Windows\Windows Error Reporting\QueueReporting,Microsoft Corporation,Windows Error Reporting task to process queued reports.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\wermgr.exe,-upload,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,EDP Auth Task,\Microsoft\Windows\EDP\EDP Auth Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,Work Folders Maintenance Work,\Microsoft\Windows\Work Folders\Work Folders Maintenance Work,Microsoft Corporation,This task initiates maintenance work required for on-going good performance of data synchronization of Work Folders partnerships.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,MapsUpdateTask,\Microsoft\Windows\Maps\MapsUpdateTask,Microsoft Corporation,This task checks for updates to maps which you have downloaded for offline use. Disabling this task will prevent Windows from notifying you of updated maps.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,BackgroundUploadTask,\Microsoft\Windows\SettingSync\BackgroundUploadTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,RegisterUserDevice,\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,.NET Framework NGEN v4.0.30319 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Reboot,\Microsoft\Windows\UpdateOrchestrator\Reboot,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\MusNotification.exe,RebootDialog,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,MobilityManager,\Microsoft\Windows\Ras\MobilityManager,Microsoft Corporation,Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,WiFiTask,\Microsoft\Windows\WCM\WiFiTask,Microsoft Corporation,Background task for performing per user and web interactions,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%SystemRoot%\System32\WiFiTask.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Schedule Scan,\Microsoft\Windows\UpdateOrchestrator\Schedule Scan,Microsoft Corporation,This task performs a scheduled Windows Update scan.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\system32\usoclient.exe,StartScan,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Device,\Microsoft\Windows\Device Information\Device,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\devicecensus.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,RegisterDeviceSettingChange,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,SpaceAgentTask,\Microsoft\Windows\SpacePort\SpaceAgentTask,Microsoft Corporation,Storage Spaces Settings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\SpaceAgent.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Microsoft Compatibility Appraiser,\Microsoft\Windows\Application Experience\Microsoft Compatibility Appraiser,Microsoft Corporation,Collects program telemetry information if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\compattelrunner.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Usb-Notifications,\Microsoft\Windows\USB\Usb-Notifications,Microsoft Corporation,Usb Error Notification Task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,Metadata Refresh,\Microsoft\Windows\Device Setup\Metadata Refresh,Microsoft Corporation,Performs a device metadata refresh on a periodic basis,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,ExploitGuard MDM policy Refresh,\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,Microsoft Corporation,Task for applying changes to the machine's Exploit Protection settings.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,PerformRemediation,\Microsoft\Windows\WaaSMedic\PerformRemediation,Microsoft Corporation,Helps recover update-related services to the supported configuration.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,MapsToastTask,\Microsoft\Windows\Maps\MapsToastTask,Microsoft Corporation,This task shows various Map related toasts,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,VerifyWinRE,\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE,Microsoft Corporation,Validates the Windows Recovery Environment.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,RegisterDeviceWnsFallback,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceWnsFallback,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,RegIdleBackup,\Microsoft\Windows\Registry\RegIdleBackup,Microsoft Corporation,Registry Idle Backup Task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,SmartRetry,\Microsoft\Windows\InstallService\SmartRetry,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Windows Defender Cleanup,\Microsoft\Windows\Windows Defender\Windows Defender Cleanup,,Periodic cleanup task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1810.5-0\MpCmdRun.exe,-IdleTask -TaskName WdCleanup,true,true,The file is signed and the signature was verified.,Microsoft Corporation,Microsoft Code Signing PCA
ET0000VXR,StartComponentCleanup,\Microsoft\Windows\Servicing\StartComponentCleanup,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,ScheduledDefrag,\Microsoft\Windows\Defrag\ScheduledDefrag,Microsoft Corporation,This task optimizes local storage drives.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c -h -o -$,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Notifications,\Microsoft\Windows\Location\Notifications,,Location Notification,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\LocationNotificationWindows.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Data Integrity Scan,\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,Microsoft Corporation,Scans fault-tolerant volumes for latent corruptions,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,FamilySafetyMonitorToastTask,\Microsoft\Windows\Shell\FamilySafetyMonitorToastTask,Microsoft Corporation,Synchronizes the latest settings with the Microsoft family features service.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Property Definition Sync,\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,Microsoft Corporation,Synchronizes the File Classification Infrastructure taxonomy on the computer with the resource property definitions stored in Active Directory Domain Services.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,HybridDriveCacheRebalance,\Microsoft\Windows\Sysmain\HybridDriveCacheRebalance,Microsoft Corporation,Hybrid Drive cache rebalance maintenance task,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,BgTaskRegistrationMaintenanceTask,\Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,Microsoft Corporation,Maintains registrations for background tasks for Universal Windows Platform applications.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,PolicyConverter,\Microsoft\Windows\AppID\PolicyConverter,Microsoft Corporation,Converts the software restriction policies policy from XML into binary format.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidpolicyconverter.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,CreateObjectTask,\Microsoft\Windows\Shell\CreateObjectTask,Microsoft Corporation,Provides support for shell components that access system data,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,RegisterDevicePeriodic24,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,FamilySafetyRefreshTask,\Microsoft\Windows\Shell\FamilySafetyRefreshTask,Microsoft Corporation,Synchronizes the latest settings with the Microsoft family features service.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,VerifiedPublisherCertStoreCheck,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,Microsoft Corporation,Inspects the AppID certificate cache for invalid or revoked certificates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidcertstorecheck.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,WakeUpAndScanForUpdates,\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Uninstallation,\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,Microsoft Corporation,Uninstall language components that are not in any user's language list.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,.NET Framework NGEN v4.0.30319 64 Critical,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64 Critical,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,EDP App Launch Task,\Microsoft\Windows\EDP\EDP App Launch Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,SystemSoundsService,\Microsoft\Windows\Multimedia\SystemSoundsService,,System Sounds User Mode Agent,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,Automatic-Device-Join,\Microsoft\Windows\Workplace Join\Automatic-Device-Join,,Register this computer if the computer is already joined to an Active Directory domain.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\dsregcmd.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Windows Defender Verification,\Microsoft\Windows\Windows Defender\Windows Defender Verification,,Periodic verification task.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.1810.5-0\MpCmdRun.exe,-IdleTask -TaskName WdVerification,true,true,The file is signed and the signature was verified.,Microsoft Corporation,Microsoft Code Signing PCA
ET0000VXR,EDP Inaccessible Credentials Task,\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,,,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,CreateObjectTask,\Microsoft\Windows\CloudExperienceHost\CreateObjectTask,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,ProcessMemoryDiagnosticEvents,\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents,Microsoft Corporation,Schedules a memory diagnostic in response to system events.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,CacheTask,\Microsoft\Windows\Wininet\CacheTask,Microsoft,Wininet Cache Task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,Device Install Reboot Required,\Microsoft\Windows\Plug and Play\Device Install Reboot Required,Microsoft Corporation,Notifies the user that Windows needs to be restarted to finish setting up a device.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
ET0000VXR,.NET Framework NGEN v4.0.30319 64,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,Device Install Group Policy,\Microsoft\Windows\Plug and Play\Device Install Group Policy,Microsoft Corporation,Device Installation Group Policy Change Handler,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,KeyPreGenTask,\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,Microsoft Corporation,This task pre-generates TPM based Attestation Identity Key (AIK) and Storage Key (SK).,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,DmClientOnScenarioDownload,\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,Microsoft Windows Feedback,Update SIUF strings,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\dmclient.exe,utcwnf,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,SvcRestartTaskNetwork,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskNetwork,Microsoft Corporation,This task restarts the Software Protection Platform service when a new network is detected,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,RunUpdateNotificationMgr,\Microsoft\Windows\UNP\RunUpdateNotificationMgr,,,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\System32\UNP\UpdateNotificationMgr.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,LPRemove,\Microsoft\Windows\MUI\LPRemove,Microsoft Corporation,Launch language cleanup tool,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\lpremove.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,Storage Tiers Optimization,\Microsoft\Windows\Storage Tiers Management\Storage Tiers Optimization,Microsoft Corporation,Optimizes the placement of data in storage tiers on all tiered storage spaces in the system.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c -h -g -# -m 8 -i 13500,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,AnalyzeSystem,\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,Microsoft Corporation,This task analyzes the system looking for conditions that may cause high energy use.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
ET0000VXR,SilentCleanup,\Microsoft\Windows\DiskCleanup\SilentCleanup,Microsoft Corporation,Maintenance task used by the system to launch a silent auto disk cleanup when running low on free disk space.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\cleanmgr.exe,/autoclean /d %systemdrive%,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,SR,\Microsoft\Windows\SystemRestore\SR,Microsoft Corporation,This task creates regular system protection points.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\srtasks.exe,ExecuteScheduledSPPCreation,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,UPnPHostConfig,\Microsoft\Windows\UPnP\UPnPHostConfig,Microsoft,Set UPnPHost service to Auto-Start,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,sc.exe,config upnphost start= auto,,,,,
ET0000VXR,LicenseAcquisition,\Microsoft\Windows\Subscription\LicenseAcquisition,Microsoft Corporation,Susbscription license acquisition,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%SystemRoot%\system32\ClipRenew.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
ET0000VXR,ScanForUpdates,\Microsoft\Windows\InstallService\ScanForUpdates,,,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
