hostname,name,virtualpath,creator,comment,accountrunlevel,accountlogontype,execprogrampath,execarguments,signatureexists,signatureverified,description,certificatesubject,certificateissuer
EN0008FNI,AitAgent,\Microsoft\Windows\Application Experience\AitAgent,Microsoft Corporation,Aggregates and uploads Application Telemetry information if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,aitagent,,,,,,
EN0008FNI,SqlLiteRecoveryTask,\Microsoft\Windows\Media Center\SqlLiteRecoveryTask,,Perform Data Recovery activities,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate.exe,-SqlLiteRecoveryTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,AD RMS Rights Policy Template Management (Manual),\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Manual),Microsoft Corporation,Updates the AD RMS rights policy templates for the user. This job provides a credential prompt if authentication to the template distribution web service on the server fails.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,PvrRecoveryTask,\Microsoft\Windows\Media Center\PvrRecoveryTask,,Perform Pvr Recovery activities,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate.exe,-PvrRecoveryTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,Scheduled,\Microsoft\Windows\Diagnosis\Scheduled,Microsoft Corporation,The Windows Scheduled Maintenance Task performs periodic maintenance of the computer system by fixing problems automatically or reporting them through the Action Center.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,RecordingRestart,\Microsoft\Windows\Media Center\RecordingRestart,,Restarts recordings after a power failure.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehrec,/RestartRecording,,,,,
EN0008FNI,Background Synchronization,\Microsoft\Windows\Offline Files\Background Synchronization,Microsoft Corporation,This task controls periodic background synchronization of Offline Files when the user is working in an offline mode.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,UpdateLibrary,\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,Microsoft Corporation,This task updates the cached list of folders and the security permissions on any new files in a userâ€™s shared media library.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,"""%ProgramFiles%\Windows Media Player\wmpnscfg.exe""",,,,,,
EN0008FNI,CorruptionDetector,\Microsoft\Windows\MemoryDiagnostic\CorruptionDetector,Microsoft Corporation,Task for launching the Memory Diagnostic,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,DecompressionFailureDetector,\Microsoft\Windows\MemoryDiagnostic\DecompressionFailureDetector,Microsoft Corporation,Task for launching the Memory Diagnostic,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,Interactive,\Microsoft\Windows\Task Manager\Interactive,Microsoft Corporation,Runs a task as the interactive user.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,UsbCeip,\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Microsoft Corporation,The USB CEIP (Customer Experience Improvement Program) task collects Universal Serial Bus related statistics and information about your machine and sends it to the Windows Device Connectivity engineering group at Microsoft.  The information received is used to help improve the reliability  stability  and overall functionality of USB in Windows.  If the user has not consented to participate in Windows CEIP  this task does not do anything.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,ehDRMInit,\Microsoft\Windows\Media Center\ehDRMInit,,Privileged Media Center DRM initialization job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DRMInit,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,ScheduledDefrag,\Microsoft\Windows\Defrag\ScheduledDefrag,Microsoft Corporation,This task defragments the computers hard disk drives.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\defrag.exe,-c,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,Logon Synchronization,\Microsoft\Windows\Offline Files\Logon Synchronization,Microsoft Corporation,This task initiates synchronization of Offline Files when a user logs onto the system.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,DispatchRecoveryTasks,\Microsoft\Windows\Media Center\DispatchRecoveryTasks,,Privileged Media Center Recovery Task Dispatcher job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoRecoveryTasks $(Arg0),true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,QueueReporting,\Microsoft\Windows\Windows Error Reporting\QueueReporting,Microsoft Corporation,Windows Error Reporting task to process queued reports.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\system32\wermgr.exe,-queuereporting,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,ConfigNotification,\Microsoft\Windows\WindowsBackup\ConfigNotification,Microsoft Corporation,This scheduled task notifies the user that Windows Backup has not been configured.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%systemroot%\System32\sdclt.exe,/CONFIGNOTIFICATION,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,ResolutionHost,\Microsoft\Windows\WDI\ResolutionHost,Microsoft Corporation,The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the Diagnostic Policy Service is not running  the task will not run,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,UPnPHostConfig,\Microsoft\Windows\UPnP\UPnPHostConfig,Microsoft,Set UPnPHost service to Auto-Start,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,sc.exe,config upnphost start= auto,,,,,
EN0008FNI,GadgetManager,\Microsoft\Windows\SideShow\GadgetManager,Microsoft Corporation,This task manages and synchronizes metadata for the installed gadgets on a Windows SideShow-compatible device.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,SystemSoundsService,\Microsoft\Windows\Multimedia\SystemSoundsService,,System Sounds User Mode Agent,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,Calibration Loader,\Microsoft\Windows\WindowsColorSystem\Calibration Loader,Microsoft Corporation,This task applies color calibration settings.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,IpAddressConflict2,\Microsoft\Windows\Tcpip\IpAddressConflict2,Microsoft Corporation,This event is triggered when an IP address conflict is detected.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\rundll32.exe,ndfapi.dll NdfRunDllDuplicateIPDefendingSystem,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,SystemTask,\Microsoft\Windows\CertificateServicesClient\SystemTask,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,AutoWake,\Microsoft\Windows\SideShow\AutoWake,Microsoft Corporation,This task automatically wakes the computer and then puts it to sleep when automatic wake is turned on for a Windows SideShow-compatible device.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,PBDADiscovery,\Microsoft\Windows\Media Center\PBDADiscovery,,Privileged Media Center OCUR discovery job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/PBDADiscovery,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,ConfigureInternetTimeService,\Microsoft\Windows\Media Center\ConfigureInternetTimeService,,Privileged Media Center Time Update Service setting job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoConfigureInternetTimeService,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,Consolidator,\Microsoft\Windows\Customer Experience Improvement Program\Consolidator,Microsoft Corporation,If the user has consented to participate in the Windows Customer Experience Improvement Program  this job collects and sends usage data to Microsoft.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\wsqmcons.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,ActivateWindowsSearch,\Microsoft\Windows\Media Center\ActivateWindowsSearch,,Privileged Media Center Search Reindexing job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoActivateWindowsSearch,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,MobilityManager,\Microsoft\Windows\Ras\MobilityManager,Microsoft Corporation,Provides support for the switching of mobility enabled VPN connections if their underlying interface goes down.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,GatherNetworkInfo,\Microsoft\Windows\NetTrace\GatherNetworkInfo,Microsoft,Network information collector,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\gatherNetworkInfo.vbs,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,UninstallDeviceTask,\Microsoft\Windows\Bluetooth\UninstallDeviceTask,Microsoft,Uninstalls the PnP device associated with the specified Bluetooth service ID,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,BthUdTask.exe,$(Arg0),,,,,
EN0008FNI,HiveUploadTask,\Microsoft\Windows\User Profile Service\HiveUploadTask,Microsoft Corporation,This task will automatically upload a roaming user profile's registry hive to its network location.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,RegisterSearch,\Microsoft\Windows\Media Center\RegisterSearch,,Privileged Media Center Search registration job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoRegisterSearch $(Arg0),true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,PBDADiscoveryW1,\Microsoft\Windows\Media Center\PBDADiscoveryW1,,Privileged Media Center OCUR discovery job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/wait:7 /PBDADiscovery,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,SvcRestartTask,\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTask,Microsoft Corporation,This task restarts the Software Protection Platform service at the specified time,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,sc.exe,start sppsvc,,,,,
EN0008FNI,PeriodicScanRetry,\Microsoft\Windows\Media Center\PeriodicScanRetry,,Background periodic scanner - PeriodicScanRetry,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\ehome\MCUpdate.exe,-pscn 0,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,UserTask,\Microsoft\Windows\CertificateServicesClient\UserTask,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,RacTask,\Microsoft\Windows\RAC\RacTask,Microsoft Corporation,Microsoft Reliability Analysis task to process system reliability data.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,Proxy,\Microsoft\Windows\Autochk\Proxy,Microsoft Corporation,This task collects and uploads autochk SQM data if opted-in to the Microsoft Customer Experience Improvement Program.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,/d acproxy.dll PerformAutochkOperations,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,AD RMS Rights Policy Template Management (Automated),\Microsoft\Windows\Active Directory Rights Management Services Client\AD RMS Rights Policy Template Management (Automated),Microsoft Corporation,Updates the AD RMS rights policy templates for the user. This job does not provide a credential prompt if authentication to the template distribution web service on the server fails. In this case  it fails silently.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,RegIdleBackup,\Microsoft\Windows\Registry\RegIdleBackup,Microsoft Corporation,Registry Idle Backup Task,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,WindowsParentalControls,\Microsoft\Windows\Shell\WindowsParentalControls,Microsoft,Notifications for actions taken by Windows Parental Controls.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,ObjectStoreRecoveryTask,\Microsoft\Windows\Media Center\ObjectStoreRecoveryTask,,Perform Object Store Recovery activities,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate.exe,-ObjectStoreRecoveryTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,SynchronizeTime,\Microsoft\Windows\Time Synchronization\SynchronizeTime,Microsoft Corporation,Maintains date and time synchronization on all clients and servers in the network. If this service is stopped  date and time synchronization will be unavailable. If this service is disabled  any services that explicitly depend on it will fail to start.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\sc.exe,start w32time task_started,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,OCURDiscovery,\Microsoft\Windows\Media Center\OCURDiscovery,,Privileged Media Center OCUR discovery job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/OCURDiscovery $(Arg0),true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,WindowsParentalControlsMigration,\Microsoft\Windows\Shell\WindowsParentalControlsMigration,Microsoft,Migration for Windows Parental Controls.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,Notifications,\Microsoft\Windows\Location\Notifications,,Location Activity,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,%windir%\System32\LocationNotifications.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,SystemDataProviders,\Microsoft\Windows\SideShow\SystemDataProviders,Microsoft Corporation,This task provides system data for the clock  power source  wireless network strength  and volume on a Windows SideShow-compatible device.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,,,,,,,
EN0008FNI,UpdateRecordPath,\Microsoft\Windows\Media Center\UpdateRecordPath,,Privileged Media Center Recorder Permission setting job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoUpdateRecordPath $(Arg0),true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,HotStart,\Microsoft\Windows\MobilePC\HotStart,Microsoft Corporation,Launches applications configured for Windows HotStart,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,ReindexSearchRoot,\Microsoft\Windows\Media Center\ReindexSearchRoot,,Privileged Media Center Search Reindexing job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/DoReindexSearchRoot,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,BfeOnServiceStartTypeChange,\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange,Microsoft Corporation,This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,bfe.dll BfeOnServiceStartTypeChange,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,PBDADiscoveryW2,\Microsoft\Windows\Media Center\PBDADiscoveryW2,,Privileged Media Center OCUR discovery job,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\ehPrivJob.exe,/wait:90 /PBDADiscovery,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,MsCtfMonitor,\Microsoft\Windows\TextServicesFramework\MsCtfMonitor,,TextServicesFramework monitor task,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,MediaCenterRecoveryTask,\Microsoft\Windows\Media Center\MediaCenterRecoveryTask,,Perform Media Center Recovery activities,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate.exe,-MediaCenterRecoveryTask,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,AnalyzeSystem,\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem,Microsoft Corporation,This job analyzes the system looking for conditions that may cause high energy use.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\System32\powercfg.exe,-energy -auto,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,Microsoft-Windows-DiskDiagnosticResolver,\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,Microsoft Corporation,The Microsoft-Windows-DiskDiagnosticResolver warns users about faults reported by hard disks that support the Self Monitoring and Reporting Technology (S.M.A.R.T.) standard. This task is triggered automatically by the Diagnostic Policy Service when a S.M.A.R.T. fault is detected.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\DFDWiz.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,mcupdate,\Microsoft\Windows\Media Center\mcupdate,,Check for Media Center updates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate,$(Arg0),,,,,
EN0008FNI,VerifiedPublisherCertStoreCheck,\Microsoft\Windows\AppID\VerifiedPublisherCertStoreCheck,Microsoft Corporation,Inspects the AppID certificate cache for invalid or revoked certificates.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\appidcertstorecheck.exe,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,PvrScheduleTask,\Microsoft\Windows\Media Center\PvrScheduleTask,,Perform PVR Scheduling activities,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%SystemRoot%\ehome\mcupdate.exe,-PvrSchedule,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,IpAddressConflict1,\Microsoft\Windows\Tcpip\IpAddressConflict1,Microsoft Corporation,This event is triggered when an IP address conflict is detected.,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,%windir%\system32\rundll32.exe,ndfapi.dll NdfRunDllDuplicateIPOffendingSystem,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,SR,\Microsoft\Windows\SystemRestore\SR,Microsoft Corporation,This task creates regular system protection points.,TASK_RUNLEVEL_LUA,TASK_LOGON_SERVICE_ACCOUNT,%windir%\system32\rundll32.exe,/d srrstr.dll ExecuteScheduledSPPCreation,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
EN0008FNI,UserTask-Roam,\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Microsoft Corporation,Certificate Services Client automatically manages digital identities such as Certificates  Keys and Credentials for the users and the machine  enabling enrollment  roaming and other services.,TASK_RUNLEVEL_LUA,TASK_LOGON_GROUP,,,,,,,
EN0008FNI,WinSAT,\Microsoft\Windows\Maintenance\WinSAT,Microsoft,Measures a system's performance and capabilities,TASK_RUNLEVEL_HIGHEST,TASK_LOGON_GROUP,,,,,,,
