hostname,name,descriptivename,description,path,md5,arguments,type,servicedll,pathsignatureexists,pathsignatureverified,pathsignaturedescription,pathcertificatesubject,pathcertificateissuer
196CNKWS,CNG,CNG,,C:\Windows\System32\drivers\cng.sys,2b4ed5877cf679bf6e62587027a84ba1,\SystemRoot\System32\Drivers\cng.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Audiosrv,Windows Audio,Manages audio for Windows-based programs.  If this service is stopped  audio devices and effects will not function properly.  If this service is disabled  any services that explicitly depend on it will fail to start,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SERVICE_WIN32_OWN_PROCESS,C:\Windows\System32\audiosrv.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,swprv,Microsoft Software Shadow Copy Provider,Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped  software-based volume shadow copies cannot be managed. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\System32\svchost.exe -k swprv,SERVICE_WIN32_OWN_PROCESS,C:\Windows\System32\swprv.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,NetBT,NetBT,This service implements NetBios over TCP/IP.,C:\Windows\System32\drivers\netbt.sys,82efaf2a6a83eb727b8849fc154a4cbe,System32\DRIVERS\netbt.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,scmbus,Microsoft Storage Class Memory Bus Driver,,C:\Windows\System32\drivers\scmbus.sys,8eac07cab5c10e25e4756a31423176fb,\SystemRoot\System32\drivers\scmbus.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Wdf01000,Kernel Mode Driver Frameworks service,,C:\Windows\System32\drivers\Wdf01000.sys,d226caa5fb489cbcc7aa42ae8eec6e04,\SystemRoot\system32\drivers\Wdf01000.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,UdeCx,USB Device Emulation Support Library,,C:\Windows\System32\drivers\Udecx.sys,71d7cb839b670647c52f11078f412ab1,system32\drivers\udecx.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,wanarp,Remote Access IP ARP Driver,Remote Access IP ARP Driver,C:\Windows\System32\drivers\wanarp.sys,036bc7282ea56336f0d10eda7ef8e319,System32\DRIVERS\wanarp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Serial,Serial port driver,,C:\Windows\System32\drivers\serial.sys,990b376fe3a6927e2f2c9461f1b60fc8,\SystemRoot\System32\drivers\serial.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,dmwappushservice,dmwappushsvc,WAP Push Message Routing Service,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\dmwappushsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,WSearch,Windows Search,Provides content indexing  property caching  and search results for files  e-mail  and other content.,C:\Windows\System32\SearchIndexer.exe,55e977cce15f62deb3a1ef9f0fb4b451,C:\Windows\system32\SearchIndexer.exe /Embedding,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,BrokerInfrastructure,Background Tasks Infrastructure Service,Windows infrastructure service that controls which background tasks can run on the system.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k DcomLaunch,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\bisrv.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,xboxgip,Xbox Game Input Protocol Driver,Xbox Game Input Protocol Driver,C:\Windows\System32\drivers\xboxgip.sys,fc6043f326ec5e4ec81a5e0acfc11291,\SystemRoot\System32\drivers\xboxgip.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,GPIOClx0101,Microsoft GPIO Class Extension Driver,,C:\Windows\System32\drivers\msgpioclx.sys,6650467cebc4a70d76fd72f4993d415c,System32\Drivers\msgpioclx.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,scmdisk0101,Microsoft NVDIMM-N disk driver,,C:\Windows\System32\drivers\scmdisk0101.sys,190b9504b46d5c99ca00a32421e15b6e,\SystemRoot\System32\drivers\scmdisk0101.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,msiserver,Windows Installer,Adds  modifies  and removes applications provided as a Windows Installer (*.msi  *.msp) package. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\msiexec.exe,3465628982b2b88ac8625eb41f1c8fcf,C:\Windows\system32\msiexec.exe /V,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Dnscache,DNS Client,The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped  DNS names will continue to be resolved. However  the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k NetworkService,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\dnsrslvr.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,vds,Virtual Disk,Provides management services for disks  volumes  file systems  and storage arrays.,C:\Windows\System32\vds.exe,837471158b2fa1ea52db981fb8d33527,C:\Windows\System32\vds.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,CompositeBus,Composite Bus Enumerator Driver,,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\CompositeBus.sys,21fdeffdd839a0d286200df30f910189,\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\CompositeBus.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,SSDPSRV,SSDP Discovery,Discovers networked devices and services that use the SSDP discovery protocol  such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped  SSDP-based devices will not be discovered. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\ssdpsrv.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,acpitime,ACPI Wake Alarm Driver,,C:\Windows\System32\drivers\acpitime.sys,ecb8c23bf5bd603ab60e3bcec1994d48,\SystemRoot\System32\drivers\acpitime.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,UserManager,User Manager,User Manager provides the runtime components required for multi-user interaction.  If this service is stopped  some applications may not operate correctly.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\usermgr.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,wlidsvc,Microsoft Account Sign-in Assistant,Enables user sign-in through Microsoft account identity services. If this service is stopped  users will not be able to logon to the computer with their Microsoft account.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wlidsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,volume,Volume driver,,C:\Windows\System32\drivers\volume.sys,71dfc367e24fc4ce738ea83753fca625,\SystemRoot\System32\drivers\volume.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,BFE,Base Filtering Engine,The Base Filtering Engine (BFE) is a service that manages firewall and Internet Protocol security (IPsec) policies and implements user mode filtering. Stopping or disabling the BFE service will significantly reduce the security of the system. It will also result in unpredictable behavior in IPsec management and firewall applications.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\BFE.DLL,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,DsSvc,Data Sharing Service,Provides data brokering between applications.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\dssvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,DsmSvc,Device Setup Manager,Enables the detection  download and installation of device-related software. If this service is disabled  devices may be configured with outdated software  and may not work correctly.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\DeviceSetupManager.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,dmvsc,dmvsc,,C:\Windows\System32\drivers\dmvsc.sys,1764d44bac2fb915fe0ee7e6cb05afcb,\SystemRoot\System32\drivers\dmvsc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Ufx01000,USB Function Class Extension,,C:\Windows\System32\drivers\ufx01000.sys,fb6d797bab185c5d5fa509b3dc75dc54,system32\drivers\ufx01000.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,PEAUTH,PEAUTH,,C:\Windows\System32\drivers\PEAuth.sys,128cf5f7cf01a332cd673e287161fcf1,system32\drivers\peauth.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,storvsc,storvsc,,C:\Windows\System32\drivers\storvsc.sys,cdc3e2dd01a7f4c71776be6abfc0aef5,\SystemRoot\System32\drivers\storvsc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,msgpiowin32,Common Driver for Buttons  DockMode and Laptop/Slate Indicator,,C:\Windows\System32\drivers\msgpiowin32.sys,412480bb985e9c2b3c797d10ced9581b,\SystemRoot\System32\drivers\msgpiowin32.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,dot3svc,Wired AutoConfig,The Wired AutoConfig (DOT3SVC) service is responsible for performing IEEE 802.1X authentication on Ethernet interfaces. If your current wired network deployment enforces 802.1X authentication  the DOT3SVC service should be configured to run for establishing Layer 2 connectivity and/or providing access to network resources. Wired networks that do not enforce 802.1X authentication are unaffected by the DOT3SVC service.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\dot3svc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,MsLldp,Microsoft Link-Layer Discovery Protocol,Microsoft Link-Layer Discovery Protocol Driver,C:\Windows\System32\drivers\mslldp.sys,f43f92e3fa6cb241d0f25e462c4db34a,system32\drivers\mslldp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,udfs,udfs,Reads/Writes UDF 1.02 1.5 2.0x 2.5 disc formats  usually found on C/DVD discs. (Core) (All pieces),C:\Windows\System32\drivers\udfs.sys,674ea2fe0c5b96900378fbeb021820fd,system32\DRIVERS\udfs.sys,SERVICE_FILE_SYSTEM_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,NDIS,NDIS System Driver,NDIS System Driver,C:\Windows\System32\drivers\ndis.sys,1237fdee43d19395bb36c210768b9372,\SystemRoot\system32\drivers\ndis.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,UcmTcpciCx0101,UCM-TCPCI KMDF Class Extension,,C:\Windows\System32\drivers\UcmTcpciCx.sys,aa77bdee7a5925e7dc5c55e5a9d1699e,System32\Drivers\UcmTcpciCx.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,volmgr,Volume Manager Driver,,C:\Windows\System32\drivers\volmgr.sys,26e891825e6e499850dea6e1a2a5097c,\SystemRoot\System32\drivers\volmgr.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,SCPolicySvc,Smart Card Removal Policy,Allows the system to be configured to lock the user desktop upon smart card removal.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\certprop.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,kbdclass,Keyboard Class Driver,,C:\Windows\System32\drivers\kbdclass.sys,be7c700cb8f1211f5f4780bb4ad76cf0,\SystemRoot\System32\drivers\kbdclass.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,FileInfo,File Information FS MiniFilter,Collects information about files in memory to be consumed by other system services.,C:\Windows\System32\drivers\fileinfo.sys,6266573fa1db7b864b754bc5a87caeac,\SystemRoot\System32\drivers\fileinfo.sys,SERVICE_FILE_SYSTEM_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,VerifierExt,VerifierExt,,C:\Windows\System32\drivers\VerifierExt.sys,1dc0ab3d782f2d1d34a7bb45ac34283a,system32\drivers\VerifierExt.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,percsas3i,percsas3i,,C:\Windows\System32\drivers\percsas3i.sys,a71187767eff8e4c7fc8935d8db4cfbc,\SystemRoot\System32\drivers\percsas3i.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,HidBth,Microsoft Bluetooth HID Miniport,,C:\Windows\System32\drivers\hidbth.sys,76017799c06f94d688cdb82cabab9f55,\SystemRoot\System32\drivers\hidbth.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,ws2ifsl,Winsock IFS Driver,Winsock IFS Driver,C:\Windows\System32\drivers\ws2ifsl.sys,ce8a6ccb9093b93561dc6daa0dda33a2,\SystemRoot\system32\drivers\ws2ifsl.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,SysMain,Superfetch,Maintains and improves system performance over time.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\sysmain.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,pci,PCI Bus Driver,,C:\Windows\System32\drivers\pci.sys,773587704381da9dd2bd1826b116fca7,\SystemRoot\System32\drivers\pci.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,DcomLaunch,DCOM Server Process Launcher,The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled  programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k DcomLaunch,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\rpcss.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,msisadrv,msisadrv,,C:\Windows\System32\drivers\msisadrv.sys,ce349802ff5ba661a810a8659b1f4274,\SystemRoot\System32\drivers\msisadrv.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,rspndr,Link-Layer Topology Discovery Responder,Link-Layer Topology Discovery Responder,C:\Windows\System32\drivers\rspndr.sys,23050c25f4b231d62b2d50905ff540c0,system32\drivers\rspndr.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,tiledatamodelsvc,Tile Data model server,Tile Server for tile updates.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k appmodel,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\tileobjserver.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,WdiSystemHost,Diagnostic System Host,The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped  any diagnostics that depend on it will no longer function.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\wdi.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,WdNisDrv,Windows Defender Network Inspection System Driver,Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols,C:\Windows\System32\drivers\WdNisDrv.sys,71acd4e6fb4b909a5f56547c9b545467,system32\Drivers\WdNisDrv.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,MMCSS,Multimedia Class Scheduler,Enables relative prioritization of work based on system-wide task priorities. This is intended mainly for multimedia applications.  If this service is stopped  individual tasks resort to their default priority.,C:\Windows\System32\drivers\mmcss.sys,a77d7361c6f0f53ad0beb2e1542f5fb3,\SystemRoot\system32\drivers\mmcss.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,HDAudBus,Microsoft UAA Bus Driver for High Definition Audio,,C:\Windows\System32\drivers\hdaudbus.sys,dcb9197f27b94eebd7d385aa0cf17609,\SystemRoot\System32\drivers\HDAudBus.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,USBHUB3,SuperSpeed Hub,,C:\Windows\System32\drivers\USBHUB3.SYS,2a49d4061665d332d1887c2b76935340,\SystemRoot\System32\drivers\UsbHub3.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,HpSAMD,HpSAMD,,C:\Windows\System32\drivers\HpSAMD.sys,818a74ff254b6bc1ee49b3da7a81b5d3,\SystemRoot\System32\drivers\HpSAMD.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,Wcmsvc,Windows Connection Manager,Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted,SERVICE_WIN32_OWN_PROCESS,C:\Windows\System32\wcmsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,UmRdpService,Remote Desktop Services UserMode Port Redirector,Allows the redirection of Printers/Drives/Ports for RDP connections,C:\Windows\System32\svchost.exe,770f59b04b56470e06d5106a9d023f67,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\umrdp.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,WdNisSvc,Windows Defender Network Inspection Service,Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols,C:\Program Files\Windows Defender\NisSrv.exe,b4f187cceab7a391972c5014c920454a,C:\Program Files\Windows Defender\NisSrv.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,mouclass,Mouse Class Driver,,C:\Windows\System32\drivers\mouclass.sys,f535269b86810a5ff20ca15b27d2909d,\SystemRoot\System32\drivers\mouclass.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
196CNKWS,fdc,Floppy Disk Controller Driver,,C:\Windows\System32\drivers\fdc.sys,e226830960bc7c2e18ece34b7d21f63e,\SystemRoot\System32\drivers\fdc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Production PCA 2011
