hostname,fullpath,filepath,drive,filename,fileextension,username
ST0000YUP,c:\Windows\System32\connect.dll,Windows\System32,c,connect.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\iepeers.dll,Windows\SysWOW64,c,iepeers.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\propsys.dll,Windows\System32,c,propsys.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\userinit.exe,Windows\System32,c,userinit.exe,exe,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\servicing\wrpintapi.dll,Windows\servicing,c,wrpintapi.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Program Files\Common Files\system\wab32.dll,Program Files\Common Files\system,C,wab32.dll,dll,NT SERVICE\TrustedInstaller
ST0000YUP,c:\Windows\System32\comsnap.dll,Windows\System32,c,comsnap.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\QUTIL.DLL,Windows\System32,c,QUTIL.DLL,DLL,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\fdWSD.dll,Windows\System32,c,fdWSD.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\discache.sys,Windows\System32\drivers,c,discache.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\program files (x86)\openoffice 4\program\shlxthdl\ooofilt.dll,program files (x86)\openoffice 4\program\shlxthdl,c,ooofilt.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\appmgr.dll,Windows\System32,c,appmgr.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\scwsceext.dll,Windows\System32,c,scwsceext.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\BFE.DLL,Windows\System32,c,BFE.DLL,DLL,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\iaStorV.sys,Windows\System32\drivers,c,iaStorV.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\SysWOW64\shell32.dll,Windows\SysWOW64,C,shell32.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mmcss.dll,Windows\System32,c,mmcss.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\ieframe.dll,Windows\System32,c,ieframe.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\devmgr.dll,Windows\System32,c,devmgr.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mimefilt.dll,Windows\System32,c,mimefilt.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\sppinst.dll,Windows\System32,c,sppinst.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\hgcpl.dll,Windows\System32,c,hgcpl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\SysWOW64\dpnet.dll,Windows\SysWOW64,C,dpnet.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\accessibilitycpl.dll,Windows\System32,c,accessibilitycpl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wavemsp.dll,Windows\System32,c,wavemsp.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\PolicMan.dll,Windows\System32\wbem,c,PolicMan.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\defragproxy.dll,Windows\System32,c,defragproxy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\scrrun.dll,Windows\SysWOW64,c,scrrun.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\tssecsrv.sys,Windows\System32\drivers,c,tssecsrv.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\ipsmsnap.dll,Windows\System32,c,ipsmsnap.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mshtmled.dll,Windows\System32,c,mshtmled.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\spoolsv.exe,Windows\System32,c,spoolsv.exe,exe,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\chsbrkr.dll,Windows\System32,c,chsbrkr.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\pnpxassocprx.dll,Windows\System32,c,pnpxassocprx.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\scwengf.dll,Windows\System32,c,scwengf.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\bwcontexthandler.dll,Windows\System32,c,bwcontexthandler.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\DiagCpl.dll,Windows\System32,c,DiagCpl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\ksecpkg.sys,Windows\System32\drivers,c,ksecpkg.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\devicepairinghandler.dll,Windows\SysWOW64,c,devicepairinghandler.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\System32\normaliz.dll,Windows\System32,C,normaliz.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\fastprox.dll,Windows\System32\wbem,c,fastprox.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\megasas.sys,Windows\System32\drivers,c,megasas.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\volmgr.sys,Windows\System32\drivers,c,volmgr.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\rdpbus.sys,Windows\System32\drivers,c,rdpbus.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\MTConfig.sys,Windows\System32\drivers,c,MTConfig.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\avifil32.dll,Windows\System32,c,avifil32.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\netshell.dll,Windows\System32,c,netshell.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\urlmon.dll,Windows\System32,c,urlmon.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\WMIPSESS.dll,Windows\System32\wbem,c,WMIPSESS.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\volsnap.sys,Windows\System32\drivers,c,volsnap.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\sbp2port.sys,Windows\System32\drivers,c,sbp2port.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\mshtml.dll,Windows\SysWOW64,c,mshtml.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\microsoft.net\framework64\v4.0.30319\smsvchost.exe,Windows\microsoft.net\framework64\v4.0.30319,c,smsvchost.exe,exe,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\networkitemfactory.dll,Windows\System32,c,networkitemfactory.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\msfeeds.dll,Windows\SysWOW64,c,msfeeds.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\rdbss.sys,Windows\System32\drivers,c,rdbss.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\usbceip.dll,Windows\System32,c,usbceip.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\pku2u.dll,Windows\System32,c,pku2u.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mscandui.dll,Windows\System32,c,mscandui.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\TsUsbGD.sys,Windows\System32\drivers,c,TsUsbGD.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\lltdsvc.dll,Windows\System32,c,lltdsvc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\intelide.sys,Windows\System32\drivers,c,intelide.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\sdohlp.dll,Windows\System32,c,sdohlp.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\msrle32.dll,Windows\SysWOW64,c,msrle32.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\winethc.dll,Windows\System32,c,winethc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\cdfs.sys,Windows\System32\drivers,c,cdfs.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\azroles.dll,Windows\System32,c,azroles.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\wshcon.dll,Windows\SysWOW64,c,wshcon.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\mofd.dll,Windows\System32\wbem,c,mofd.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mycomput.dll,Windows\System32,c,mycomput.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\Faultrep.dll,Windows\SysWOW64,c,Faultrep.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\amdppm.sys,Windows\System32\drivers,c,amdppm.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\webcheck.dll,Windows\SysWOW64,c,webcheck.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\http.sys,Windows\System32\drivers,c,http.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\eapp3hst.dll,Windows\System32,c,eapp3hst.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\MegaSR.sys,Windows\System32\drivers,c,MegaSR.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\wbem\wmiperfinst.dll,Windows\SysWOW64\wbem,c,wmiperfinst.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\msaatext.dll,Windows\System32,c,msaatext.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\msg711.acm,Windows\SysWOW64,c,msg711.acm,acm,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\msadp32.acm,Windows\System32,c,msadp32.acm,acm,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\devenum.dll,Windows\SysWOW64,c,devenum.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\uxsms.dll,Windows\System32,c,uxsms.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\docprop.dll,Windows\System32,c,docprop.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\vioscsi.sys,Windows\System32\drivers,c,vioscsi.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\UAGP35.SYS,Windows\System32\drivers,c,UAGP35.SYS,SYS,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\Sens.dll,Windows\System32,c,Sens.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\iscsiwmi.dll,Windows\System32,c,iscsiwmi.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\winsockhc.dll,Windows\System32,c,winsockhc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\qmgrprxy.dll,Windows\SysWOW64,c,qmgrprxy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\wbem\racwmiprov.dll,Windows\SysWOW64\wbem,c,racwmiprov.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wabsyncprovider.dll,Windows\System32,c,wabsyncprovider.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wksprtPS.dll,Windows\System32,c,wksprtPS.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\servercompprov.dll,Windows\System32\wbem,c,servercompprov.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\program files (x86)\openoffice 4\program\shlxthdl\shlxthdl_x64.dll,program files (x86)\openoffice 4\program\shlxthdl,c,shlxthdl_x64.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\devicepairingproxy.dll,Windows\SysWOW64,c,devicepairingproxy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\mgmtprovider.dll,Windows\System32\wbem,c,mgmtprovider.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\System32\localspl.dll,Windows\System32,C,localspl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\dnshc.dll,Windows\System32,c,dnshc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\systemcpl.dll,Windows\System32,c,systemcpl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\ndfapi.dll,Windows\System32,c,ndfapi.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wkssvc.dll,Windows\System32,c,wkssvc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\IME\IMESC5\applets\PINTLCSA.dll,Windows\System32\IME\IMESC5\applets,c,PINTLCSA.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\dfsrhelper.dll,Windows\System32,c,dfsrhelper.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\System32\gdi32.dll,Windows\System32,C,gdi32.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\iaspolcy.dll,Windows\System32,c,iaspolcy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wshom.ocx,Windows\System32,c,wshom.ocx,ocx,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\es.dll,Windows\System32,c,es.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\printisolationproxy.dll,Windows\System32,c,printisolationproxy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\parport.sys,Windows\System32\drivers,c,parport.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\microsoft.net\framework\v1.0.3705\mscormmc.dll,Windows\microsoft.net\framework\v1.0.3705,c,mscormmc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\srmscan.dll,Windows\System32,c,srmscan.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\actioncenter.dll,Windows\System32,c,actioncenter.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\racwmiprov.dll,Windows\System32\wbem,c,racwmiprov.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\pid.dll,Windows\SysWOW64,c,pid.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\regsvc.dll,Windows\System32,c,regsvc.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\presentationhostproxy.dll,Windows\SysWOW64,c,presentationhostproxy.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mmcshext.dll,Windows\System32,c,mmcshext.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\dot3gpui.dll,Windows\System32,c,dot3gpui.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\ndis.sys,Windows\System32\drivers,c,ndis.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\wbem\wbemcntl.dll,Windows\System32\wbem,c,wbemcntl.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\clbcatq.dll,Windows\System32,c,clbcatq.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\devicecenter.dll,Windows\System32,c,devicecenter.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\msctf.dll,Windows\System32,c,msctf.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\udfs.sys,Windows\System32\drivers,c,udfs.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,C:\Windows\System32\msvcrt.dll,Windows\System32,C,msvcrt.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\naturallanguage6.dll,Windows\System32,c,naturallanguage6.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\mfc42u.dll,Windows\SysWOW64,c,mfc42u.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\iassvcs.dll,Windows\System32,c,iassvcs.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\shell32.dll,Windows\System32,c,shell32.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\SysWOW64\smbhelperclass.dll,Windows\SysWOW64,c,smbhelperclass.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\mstscax.dll,Windows\System32,c,mstscax.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\drivers\compbatt.sys,Windows\System32\drivers,c,compbatt.sys,sys,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\seclogon.dll,Windows\System32,c,seclogon.dll,dll,NT AUTHORITY\SYSTEM
ST0000YUP,c:\Windows\System32\ntshrui.dll,Windows\System32,c,ntshrui.dll,dll,NT AUTHORITY\SYSTEM
