hostname,fullpath,filepath,drive,filename,fileextension,username
NT0003VEO,c:\Windows\SysWOW64\puiobj.dll,Windows\SysWOW64,c,puiobj.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\UAGP35.SYS,Windows\System32\drivers,c,UAGP35.SYS,SYS,NT AUTHORITY\SYSTEM
NT0003VEO,c:\program files (x86)\panda security\panda security protection\hydra.sdk.windows.service.exe,program files (x86)\panda security\panda security protection,c,hydra.sdk.windows.service.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\bitsprx4.dll,Windows\SysWOW64,c,bitsprx4.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\advapi32.dll,Windows\System32,C,advapi32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\deviceelementsource.dll,Windows\System32,c,deviceelementsource.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\authbroker.dll,Windows\SysWOW64,c,authbroker.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rassfm.dll,Windows\System32,c,rassfm.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\shell32.dll,Windows\System32,C,shell32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\IME\IMEKR\imkrtip.dll,Windows\SysWOW64\IME\IMEKR,c,imkrtip.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\twinapi.appcore.dll,Windows\SysWOW64,c,twinapi.appcore.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ec2winutildriver.sys,Windows\System32\drivers,c,ec2winutildriver.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iasacct.dll,Windows\System32,c,iasacct.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\taskbarcpl.dll,Windows\System32,c,taskbarcpl.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\pnpxassocprx.dll,Windows\System32,c,pnpxassocprx.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\easconsent.dll,Windows\System32,c,easconsent.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mscms.dll,Windows\System32,c,mscms.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\servercompprov.dll,Windows\System32\wbem,c,servercompprov.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rtffilt.dll,Windows\System32,c,rtffilt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\umpo.dll,Windows\System32,c,umpo.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dxpps.dll,Windows\System32,c,dxpps.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\qasf.dll,Windows\System32,c,qasf.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wsmplpxy.dll,Windows\System32,c,wsmplpxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\perfhost.exe,Windows\SysWOW64,c,perfhost.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\winverbs.sys,Windows\System32\drivers,c,winverbs.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rdpencom.dll,Windows\System32,c,rdpencom.dll,dll,NT SERVICE\TrustedInstaller
NT0003VEO,c:\Windows\System32\SDClient.dll,Windows\System32,c,SDClient.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\dskquoui.dll,Windows\SysWOW64,c,dskquoui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IME\IMEKR\imkrotip.dll,Windows\System32\IME\IMEKR,c,imkrotip.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\storvsc.sys,Windows\System32\drivers,c,storvsc.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\IME\IMEJP\IMJPTIP.DLL,Windows\SysWOW64\IME\IMEJP,c,IMJPTIP.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\SessEnv.dll,Windows\System32,c,SessEnv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\GAGP30KX.SYS,Windows\System32\drivers,c,GAGP30KX.SYS,SYS,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\wshcon.dll,Windows\SysWOW64,c,wshcon.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\bridge.sys,Windows\System32\drivers,c,bridge.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\devicesetupstatusprovider.dll,Windows\System32,c,devicesetupstatusprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\RASMM.dll,Windows\System32,c,RASMM.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\eapsvc.dll,Windows\System32,c,eapsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\nlasvc.dll,Windows\System32,c,nlasvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\fltMgr.sys,Windows\System32\drivers,c,fltMgr.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\appidsvc.dll,Windows\System32,c,appidsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\twinapi.appcore.dll,Windows\System32,c,twinapi.appcore.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\wbemcons.dll,Windows\System32\wbem,c,wbemcons.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\vds.exe,Windows\System32,c,vds.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\shdocvw.dll,Windows\SysWOW64,c,shdocvw.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\jscript.dll,Windows\System32,c,jscript.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mswb70804.dll,Windows\System32,c,mswb70804.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\printfilterpipelineprxy.dll,Windows\System32,c,printfilterpipelineprxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ksecdd.sys,Windows\System32\drivers,c,ksecdd.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\amstream.dll,Windows\SysWOW64,c,amstream.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\program files (x86)\VMware\vmware player\x64\vmdkshellext64.dll,program files (x86)\VMware\vmware player\x64,c,vmdkshellext64.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\fxppm.sys,Windows\System32\drivers,c,fxppm.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\IME\IMEKR\imkrapi.dll,Windows\SysWOW64\IME\IMEKR,c,imkrapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\dxtrans.dll,Windows\SysWOW64,c,dxtrans.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\combase.dll,Windows\System32,C,combase.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\catsrvps.dll,Windows\System32,c,catsrvps.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\licmgr10.dll,Windows\System32,c,licmgr10.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\windows.devices.enumeration.ps.dll,Windows\System32,c,windows.devices.enumeration.ps.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\themeui.dll,Windows\System32,c,themeui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iphlpsvc.dll,Windows\System32,c,iphlpsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\quartz.dll,Windows\System32,c,quartz.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msimtf.dll,Windows\System32,c,msimtf.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\winmad.sys,Windows\System32\drivers,c,winmad.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\IME\IMEKR\APPLETS\imkrskf.dll,Windows\SysWOW64\IME\IMEKR\APPLETS,c,imkrskf.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mshtmled.dll,Windows\System32,c,mshtmled.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\txflog.dll,Windows\System32,c,txflog.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\rdbss.sys,Windows\System32\drivers,c,rdbss.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\setup\cmmigr.dll,Windows\System32\setup,c,cmmigr.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\sqlceoledb40.dll,Windows\System32,c,sqlceoledb40.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\volsnap.sys,Windows\System32\drivers,c,volsnap.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\windows.graphics.printing.dll,Windows\SysWOW64,c,windows.graphics.printing.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msiexec.exe,Windows\System32,c,msiexec.exe,exe,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\capiprovider.dll,Windows\System32,c,capiprovider.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\RacEngn.dll,Windows\System32,c,RacEngn.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ksecpkg.sys,Windows\System32\drivers,c,ksecpkg.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msrdpwebaccess.dll,Windows\System32,c,msrdpwebaccess.dll,dll,NT SERVICE\TrustedInstaller
NT0003VEO,c:\program files (x86)\VMware\vmware player\elevated.dll,program files (x86)\VMware\vmware player,c,elevated.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\devicesetupmanager.dll,Windows\System32,c,devicesetupmanager.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\helppaneproxy.dll,Windows\SysWOW64,c,helppaneproxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\nlmproxy.dll,Windows\System32,c,nlmproxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\xpsservices.dll,Windows\System32,c,xpsservices.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mstsmhst.dll,Windows\System32,c,mstsmhst.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ahcache.sys,Windows\System32\drivers,c,ahcache.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IME\IMEJP\APPLETS\IMJPSKF.DLL,Windows\System32\IME\IMEJP\APPLETS,c,IMJPSKF.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\dxdiagn.dll,Windows\SysWOW64,c,dxdiagn.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\regidle.dll,Windows\System32,c,regidle.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\hidserv.dll,Windows\System32,c,hidserv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rshx32.dll,Windows\System32,c,rshx32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\Query.dll,Windows\System32,c,Query.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\agilevpn.sys,Windows\System32\drivers,c,agilevpn.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\nlmgp.dll,Windows\System32,c,nlmgp.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\cryptowinrt.dll,Windows\SysWOW64,c,cryptowinrt.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\usbui.dll,Windows\System32,c,usbui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\msxml6.dll,Windows\SysWOW64,c,msxml6.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\vpci.sys,Windows\System32\drivers,c,vpci.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\quartz.dll,Windows\SysWOW64,c,quartz.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\serial.sys,Windows\System32\drivers,c,serial.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\neteventpacketcapture.dll,Windows\System32\wbem,c,neteventpacketcapture.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\midimap.dll,Windows\System32,c,midimap.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dinput.dll,Windows\System32,c,dinput.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\useraccountcontrolsettings.dll,Windows\System32,c,useraccountcontrolsettings.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\windows.applicationmodel.dll,Windows\SysWOW64,c,windows.applicationmodel.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rdpencom.dll,Windows\System32,c,rdpencom.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\playsndsrv.dll,Windows\System32,c,playsndsrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\setupapi.dll,Windows\System32,C,setupapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\tdx.sys,Windows\System32\drivers,c,tdx.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wininet.dll,Windows\System32,c,wininet.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\lsmproxy.dll,Windows\System32,c,lsmproxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\SpbCx.sys,Windows\System32\drivers,c,SpbCx.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\tcpmon.dll,Windows\System32,C,tcpmon.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ndproxystub.dll,Windows\System32,c,ndproxystub.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\pstask.dll,Windows\System32,c,pstask.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\gcdef.dll,Windows\System32,c,gcdef.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\microsoft.net\framework64\v2.0.50727\mmcaspext.dll,Windows\microsoft.net\framework64\v2.0.50727,c,mmcaspext.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\removedeviceelevated.dll,Windows\System32,c,removedeviceelevated.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\MrmCoreR.dll,Windows\System32,c,MrmCoreR.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\ucmhc.dll,Windows\System32,c,ucmhc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\catsrv.dll,Windows\System32,c,catsrv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\iscsiwmi.dll,Windows\SysWOW64,c,iscsiwmi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\dot3gpui.dll,Windows\System32,c,dot3gpui.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\msisadrv.sys,Windows\System32\drivers,c,msisadrv.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\photometadatahandler.dll,Windows\System32,c,photometadatahandler.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mswsock.dll,Windows\System32,c,mswsock.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\onedrivesetup.exe,Windows\SysWOW64,c,onedrivesetup.exe,exe,NT SERVICE\TrustedInstaller
NT0003VEO,c:\Windows\System32\DHCPQEC.DLL,Windows\System32,c,DHCPQEC.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msyuv.dll,Windows\System32,c,msyuv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\fdPnp.dll,Windows\System32,c,fdPnp.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\rpcrt4.dll,Windows\System32,c,rpcrt4.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\presentationhostproxy.dll,Windows\System32,c,presentationhostproxy.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\WUDFPf.sys,Windows\System32\drivers,c,WUDFPf.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\firewallapi.dll,Windows\System32,c,firewallapi.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\cdosys.dll,Windows\SysWOW64,c,cdosys.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\jscript.dll,Windows\SysWOW64,c,jscript.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\keyiso.dll,Windows\System32,c,keyiso.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\aelupsvc.dll,Windows\System32,c,aelupsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\msadp32.acm,Windows\SysWOW64,c,msadp32.acm,acm,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\devicepairing.dll,Windows\System32,c,devicepairing.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\sud.dll,Windows\System32,c,sud.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\iassam.dll,Windows\System32,c,iassam.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\qlfcoei.sys,Windows\System32\drivers,c,qlfcoei.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\DXP.dll,Windows\System32,c,DXP.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,C:\Windows\System32\wow64cpu.dll,Windows\System32,C,wow64cpu.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\qdv.dll,Windows\System32,c,qdv.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\mlang.dll,Windows\System32,c,mlang.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\IME\SHARED\IMJKAPI.DLL,Windows\System32\IME\SHARED,c,IMJKAPI.DLL,DLL,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wucltux.dll,Windows\System32,c,wucltux.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wcmsvc.dll,Windows\System32,c,wcmsvc.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\mscoree.dll,Windows\SysWOW64,c,mscoree.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\appmgr.dll,Windows\System32,c,appmgr.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\drivers\ndiswan.sys,Windows\System32\drivers,c,ndiswan.sys,sys,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\msrle32.dll,Windows\System32,c,msrle32.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\System32\wbem\ndisimplatcim.dll,Windows\System32\wbem,c,ndisimplatcim.dll,dll,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\vidcap.ax,Windows\SysWOW64,c,vidcap.ax,ax,NT AUTHORITY\SYSTEM
NT0003VEO,c:\Windows\SysWOW64\setup\cmmigr.dll,Windows\SysWOW64\setup,c,cmmigr.dll,dll,NT AUTHORITY\SYSTEM
